TestName,Tool,Group,Pass,ExitCode,Tags,InputBytes,AllowedTimeout,TimeUser,TimeSystem,TimeWall,RamUsageMiB
regress-vlg_udp_x_iv,circt_verilog_extended,imported,True,0,ivtest,2091,30,0.009517,0.032852,0.030907,22.75
regress-sv_br_ml20171017_iv,circt_verilog_extended,imported,True,0,ivtest,238,30,0.014783,0.028334,0.031427,22.75
regress-sv_sv_darray1_iv,circt_verilog_extended,imported,True,0,ivtest,1128,30,0.01592,0.029907,0.033168,23.625
regress-vlg_uwire2_iv,circt_verilog_extended,imported,True,0,ivtest,388,30,0.012312,0.027727,0.029143,23.625
regress-vlg_const3_iv,circt_verilog_extended,imported,True,0,ivtest,1315,30,0.013909,0.030365,0.031932,22.75
regress-vlg_parameter_override_invalid5_iv,circt_verilog_extended,imported,True,1,ivtest,340,30,0.0115,0.024202,0.024067,14.0
regress-vlg_fscanf_u_iv,circt_verilog_extended,imported,True,0,ivtest,8645,30,0.039516,0.031442,0.057565,25.375
regress-vlg_scanf4_iv,circt_verilog_extended,imported,False,1,ivtest,40050,30,0.053928,0.031253,0.073539,26.25
regress-vlg_br_gh435_iv,circt_verilog_extended,imported,True,0,ivtest,130,30,0.017577,0.026692,0.030793,21.875
regress-vlg_const4_iv,circt_verilog_extended,imported,True,0,ivtest,1388,30,0.018549,0.0279,0.034838,23.625
regress-sv_br_gh374_iv,circt_verilog_extended,imported,True,0,ivtest,217,30,0.011552,0.029918,0.029422,22.75
regress-vlg_pr1875866_iv,circt_verilog_extended,imported,True,0,ivtest,358,30,0.011375,0.033171,0.033513,22.75
regress-vlg_pr3445452_iv,circt_verilog_extended,imported,True,0,ivtest,671,30,0.014499,0.034178,0.034598,20.125
regress-vlg_contrib81_iv,circt_verilog_extended,imported,True,0,ivtest,1176,30,0.014216,0.030418,0.031868,21.875
regress-vlg_pr2117473_iv,circt_verilog_extended,imported,True,0,ivtest,379,30,0.018287,0.024962,0.030943,22.75
regress-vlg_pr1924845_iv,circt_verilog_extended,imported,True,0,ivtest,901,30,0.012111,0.031898,0.03196,22.75
regress-vlg_arithunknown_iv,circt_verilog_extended,imported,True,0,ivtest,628,30,0.010161,0.034428,0.031996,22.75
regress-vlg_pr1695309_iv,circt_verilog_extended,imported,True,0,ivtest,554,30,0.015091,0.030146,0.033082,22.75
regress-sv_sv_class_static_prop4_iv,circt_verilog_extended,imported,True,0,ivtest,739,30,0.017524,0.029666,0.031069,23.625
regress-sv_extra_semicolon_iv,circt_verilog_extended,imported,True,0,ivtest,70,30,0.010358,0.0329,0.029841,21.875
regress-vlg_string9_iv,circt_verilog_extended,imported,True,0,ivtest,2025,30,0.020654,0.026001,0.034185,22.75
regress-sv_task_nonansi_enum1_iv,circt_verilog_extended,imported,True,0,ivtest,404,30,0.013257,0.03089,0.031276,21.875
regress-vlg_pr938_iv,circt_verilog_extended,imported,True,0,ivtest,772,30,0.014838,0.028402,0.031665,23.625
regress-vlg_br_ml20190806a_iv,circt_verilog_extended,imported,True,0,ivtest,487,30,0.01923,0.026093,0.032768,23.625
regress-vlg_automatic_task_iv,circt_verilog_extended,imported,True,0,ivtest,617,30,0.025094,0.024423,0.033981,22.75
regress-sv_parameter_no_default_fail1_iv,circt_verilog_extended,imported,True,1,ivtest,244,30,0.010917,0.024508,0.023895,13.125
regress-sv_sv_class_method_signed1_iv,circt_verilog_extended,imported,True,0,ivtest,1329,30,0.021709,0.030201,0.037417,22.75
regress-vlg_constfunc10_iv,circt_verilog_extended,imported,True,0,ivtest,435,30,0.011595,0.032977,0.031132,22.75
regress-vlg_br991a_iv,circt_verilog_extended,imported,True,0,ivtest,506,30,0.021714,0.022724,0.032368,23.625
regress-sv_test_inc_dec_iv,circt_verilog_extended,imported,True,0,ivtest,8073,30,0.053548,0.031284,0.072014,24.5
regress-sv_sv_foreach3_iv,circt_verilog_extended,imported,True,0,ivtest,2189,30,0.022424,0.032853,0.037889,22.75
regress-vlg_pr1697732_iv,circt_verilog_extended,imported,True,0,ivtest,427,30,0.008804,0.03422,0.030865,22.75
regress-vlg_pr3197861_iv,circt_verilog_extended,imported,True,0,ivtest,338,30,0.014628,0.028856,0.031553,23.625
regress-sv_module_nonansi_real_fail_iv,circt_verilog_extended,imported,True,1,ivtest,253,30,0.006881,0.031018,0.025641,14.0
regress-vlg_pr1804877_iv,circt_verilog_extended,imported,True,0,ivtest,239,30,0.016735,0.027202,0.032019,22.75
regress-vlg_escape2b_iv,circt_verilog_extended,imported,True,0,ivtest,512,30,0.010494,0.029158,0.028774,21.875
regress-vlg_pr1029_iv,circt_verilog_extended,imported,True,0,ivtest,223,30,0.015672,0.02748,0.030487,22.75
regress-vlg_unary_nor_iv,circt_verilog_extended,imported,True,0,ivtest,1441,30,0.012843,0.032263,0.032555,22.75
regress-vlg_pr1693921_iv,circt_verilog_extended,imported,True,0,ivtest,760,30,0.013111,0.031752,0.032552,22.75
regress-sv_struct1_iv,circt_verilog_extended,imported,True,0,ivtest,583,30,0.013703,0.032105,0.033664,22.75
regress-vlg_pr3012758_iv,circt_verilog_extended,imported,True,0,ivtest,83,30,0.01255,0.029547,0.030979,21.875
regress-vlg_fopen1_iv,circt_verilog_extended,imported,True,0,ivtest,2307,30,0.024246,0.02514,0.038253,23.625
regress-synth_memsynth8_iv,circt_verilog_extended,imported,True,0,ivtest,547,30,0.013059,0.030733,0.031026,23.625
regress-vlg_param_band_iv,circt_verilog_extended,imported,True,0,ivtest,1117,30,0.009224,0.030313,0.027181,22.75
regress-vlg_defparam4_iv,circt_verilog_extended,imported,True,0,ivtest,1132,30,0.022486,0.031594,0.032917,22.75
regress-sv_sv_type_param_fail2_iv,circt_verilog_extended,imported,True,1,ivtest,281,30,0.012413,0.024817,0.024889,14.0
regress-sv_sv_cast_packed_array_iv,circt_verilog_extended,imported,True,0,ivtest,2007,30,0.019869,0.026928,0.034544,23.625
regress-vlg_always316B_iv,circt_verilog_extended,imported,True,0,ivtest,2609,30,0.014087,0.028571,0.031833,23.625
regress-vlg_pr3292735_iv,circt_verilog_extended,imported,True,0,ivtest,258,30,0.009635,0.032003,0.030051,22.75
regress-synth_inside_synth_iv,circt_verilog_extended,imported,True,0,ivtest,1132,30,0.013115,0.033697,0.034675,23.625
regress-vlg_case38C_iv,circt_verilog_extended,imported,True,0,ivtest,1715,30,0.013495,0.030253,0.031558,23.625
regress-sv_automatic_error15_iv,circt_verilog_extended,imported,True,1,ivtest,301,30,0.011315,0.024657,0.024301,14.0
regress-vlg_param_concat_iv,circt_verilog_extended,imported,True,0,ivtest,993,30,0.009611,0.031041,0.028487,22.75
regress-vlg_constfunc5_iv,circt_verilog_extended,imported,True,0,ivtest,530,30,0.012922,0.032344,0.03247,21.875
regress-vlg_pr3054101a_iv,circt_verilog_extended,imported,True,0,ivtest,8129,30,0.029999,0.023581,0.042293,22.75
regress-sv_enum_in_class_iv,circt_verilog_extended,imported,True,0,ivtest,922,30,0.009297,0.039504,0.034236,21.875
regress-vlg_pr1691709_iv,circt_verilog_extended,imported,True,0,ivtest,196,30,0.012831,0.033802,0.034714,23.625
regress-sv_named_fork_iv,circt_verilog_extended,imported,True,0,ivtest,94,30,0.014048,0.0297,0.031509,21.875
regress-vlg_pr1645518_iv,circt_verilog_extended,imported,True,0,ivtest,745,30,0.015843,0.035727,0.034225,21.875
regress-vlg_always314E_iv,circt_verilog_extended,imported,True,0,ivtest,1568,30,0.016734,0.027157,0.031793,22.75
regress-vlg_pr704_iv,circt_verilog_extended,imported,True,0,ivtest,467,30,0.018662,0.025151,0.032365,22.75
regress-vlg_udp_delay_fail_iv,circt_verilog_extended,imported,True,1,ivtest,431,30,0.00879,0.028089,0.025188,14.0
regress-vlg_pr722_iv,circt_verilog_extended,imported,True,0,ivtest,363,30,0.01504,0.029442,0.032144,22.75
regress-vlg_param_add_iv,circt_verilog_extended,imported,True,0,ivtest,1104,30,0.01092,0.03035,0.028632,22.75
regress-vlg_check_constant_8_iv,circt_verilog_extended,imported,True,1,ivtest,264,30,0.008889,0.027506,0.025359,14.0
regress-sv_sv_port_default2_iv,circt_verilog_extended,imported,True,0,ivtest,931,30,0.015434,0.032452,0.03474,23.625
regress-vlg_elsif_test_iv,circt_verilog_extended,imported,True,0,ivtest,1141,30,0.013059,0.029702,0.030143,22.75
regress-vlg_pr307a_iv,circt_verilog_extended,imported,True,0,ivtest,1832,30,0.020564,0.025628,0.032316,21.875
regress-vlg_wiremod1_iv,circt_verilog_extended,imported,True,0,ivtest,1508,30,0.018329,0.027227,0.033075,22.75
regress-vlg_pr1478988_iv,circt_verilog_extended,imported,True,0,ivtest,563,30,0.013311,0.030287,0.03168,22.75
regress-vlg_signed_pv_iv,circt_verilog_extended,imported,True,0,ivtest,1391,30,0.016907,0.031356,0.035747,23.625
regress-sv_br_gh453_iv,circt_verilog_extended,imported,True,0,ivtest,955,30,0.016669,0.029067,0.03374,23.625
regress-vlg_ca_time_iv,circt_verilog_extended,imported,True,0,ivtest,277,30,0.018413,0.028807,0.032758,21.875
regress-vlg_gate_connect1_iv,circt_verilog_extended,imported,True,0,ivtest,504,30,0.015972,0.025137,0.029791,23.625
regress-vlg_pr434_iv,circt_verilog_extended,imported,True,0,ivtest,922,30,0.022681,0.030831,0.036389,21.875
regress-vlg_parameter_omit_invalid2_iv,circt_verilog_extended,imported,True,1,ivtest,182,30,0.009084,0.027638,0.024384,14.0
regress-vlg_pr3149494_iv,circt_verilog_extended,imported,True,0,ivtest,190,30,0.011778,0.028773,0.029541,22.75
regress-vlg_ldelay4_iv,circt_verilog_extended,imported,True,0,ivtest,1855,30,0.014934,0.03055,0.033475,22.75
regress-sv_pr3366217i_iv,circt_verilog_extended,imported,True,0,ivtest,1258,30,0.01776,0.028762,0.035503,22.75
regress-sv_sv_class_super1_iv,circt_verilog_extended,imported,True,0,ivtest,406,30,0.012942,0.032077,0.030787,21.875
regress-sv_br1003a_iv,circt_verilog_extended,imported,True,0,ivtest,474,30,0.016284,0.032029,0.034408,23.625
regress-vlg_repl_zero_wid_fail_iv,circt_verilog_extended,imported,True,1,ivtest,131,30,0.007989,0.029137,0.02497,14.0
regress-vlg_pr1703346_iv,circt_verilog_extended,imported,True,0,ivtest,569,30,0.015923,0.028342,0.031924,22.75
regress-vlg_pr2305307b_iv,circt_verilog_extended,imported,True,0,ivtest,1692,30,0.00921,0.037043,0.034432,22.75
regress-vlg_always311D_iv,circt_verilog_extended,imported,True,0,ivtest,1378,30,0.012601,0.030566,0.031168,22.75
regress-vlg_always3112C_iv,circt_verilog_extended,imported,True,0,ivtest,1914,30,0.018661,0.031304,0.035293,22.75
regress-vlg_pr542_iv,circt_verilog_extended,imported,True,0,ivtest,1159,30,0.009019,0.033846,0.030563,22.75
regress-vlg_pr2815398a_std_iv,circt_verilog_extended,imported,True,0,ivtest,1605,30,0.027431,0.025501,0.039171,21.875
regress-vlg_pr1444055_iv,circt_verilog_extended,imported,True,0,ivtest,1516,30,0.016762,0.026407,0.031403,21.875
regress-vlg_else3_iv,circt_verilog_extended,imported,True,0,ivtest,1313,30,0.017215,0.025531,0.030158,22.75
regress-vlg_br_gh127b_iv,circt_verilog_extended,imported,True,0,ivtest,674,30,0.021473,0.027342,0.03571,23.625
regress-vlg_pow_signed_iv,circt_verilog_extended,imported,True,0,ivtest,922,30,0.012199,0.031694,0.031988,23.625
regress-vlg_pic_iv,circt_verilog_extended,imported,True,0,ivtest,67124,30,0.205378,0.048653,0.146641,26.25
regress-sv_sv_ap_parray_fail3_iv,circt_verilog_extended,imported,True,1,ivtest,271,30,0.010762,0.025133,0.024007,14.0
regress-vlg_udp_output_reg_iv,circt_verilog_extended,imported,True,0,ivtest,529,30,0.013703,0.030923,0.031921,23.625
regress-sv_enum_compatibility7_iv,circt_verilog_extended,imported,True,0,ivtest,356,30,0.012308,0.031256,0.031143,23.625
regress-vlg_constfunc6_iv,circt_verilog_extended,imported,True,0,ivtest,1167,30,0.016923,0.031713,0.033301,22.75
regress-sv_sf_onehot_iv,circt_verilog_extended,imported,True,0,ivtest,1329,30,0.017219,0.028208,0.033274,23.625
regress-sv_enum_compatibility_fail4_iv,circt_verilog_extended,imported,True,1,ivtest,341,30,0.011924,0.024092,0.023402,14.0
regress-sv_sv_param_port_list_iv,circt_verilog_extended,imported,True,0,ivtest,555,30,0.010571,0.035383,0.0326,21.875
regress-vlg_task_nonansi_fail5_iv,circt_verilog_extended,imported,True,1,ivtest,310,30,0.013541,0.024245,0.024925,14.0
regress-sv_func_empty_arg_fail1_iv,circt_verilog_extended,imported,True,1,ivtest,399,30,0.01124,0.025248,0.02459,14.0
regress-vlg_negvalue_iv,circt_verilog_extended,imported,True,0,ivtest,177,30,0.010181,0.034466,0.032128,22.75
regress-vlg_pr1695257_iv,circt_verilog_extended,imported,False,1,ivtest,291,30,0.007451,0.030026,0.024805,15.75
regress-vlg_meminit2_iv,circt_verilog_extended,imported,True,0,ivtest,1368,30,0.017195,0.027278,0.031887,22.75
regress-vlg_br_gh19_iv,circt_verilog_extended,imported,True,0,ivtest,289,30,0.007605,0.032462,0.028999,22.75
regress-sv_sv_var_module_output1_iv,circt_verilog_extended,imported,True,0,ivtest,1349,30,0.019523,0.03229,0.037365,21.875
regress-vlg_br_gh1178a_iv,circt_verilog_extended,imported,True,1,ivtest,541,30,0.010755,0.025996,0.023823,14.0
regress-vlg_undef_lval_select3a_iv,circt_verilog_extended,imported,True,0,ivtest,2664,30,0.012488,0.030541,0.030108,22.75
regress-vlg_assign_delay_iv,circt_verilog_extended,imported,True,0,ivtest,1378,30,0.015837,0.027854,0.033446,22.75
regress-sv_sv_ps_function2_iv,circt_verilog_extended,imported,True,0,ivtest,363,30,0.016682,0.025811,0.02939,21.875
regress-vlg_pr1855504_iv,circt_verilog_extended,imported,True,0,ivtest,348,30,0.018663,0.026658,0.032647,22.75
regress-vlg_dummy7_iv,circt_verilog_extended,imported,True,0,ivtest,2128,30,0.012101,0.033763,0.033679,22.75
regress-sv_br_gh366_iv,circt_verilog_extended,imported,True,0,ivtest,136,30,0.007559,0.034742,0.030175,21.875
regress-sv_sv_queue_parray_iv,circt_verilog_extended,imported,True,0,ivtest,5549,30,0.025947,0.031764,0.043987,23.625
regress-vlg_pr2202846b_iv,circt_verilog_extended,imported,True,0,ivtest,1487,30,0.01627,0.030908,0.035078,23.625
regress-sv_br921_iv,circt_verilog_extended,imported,True,0,ivtest,249,30,0.007191,0.033665,0.029375,21.875
regress-sv_wild_cmp_err2_iv,circt_verilog_extended,imported,True,1,ivtest,541,30,0.01699,0.020119,0.024548,14.0
regress-vlg_nested_impl_event2_iv,circt_verilog_extended,imported,True,0,ivtest,261,30,0.013263,0.031859,0.032129,22.75
regress-vlg_fork319A_iv,circt_verilog_extended,imported,True,0,ivtest,1842,30,0.015262,0.029675,0.032686,22.75
regress-sv_sv_port_default1_iv,circt_verilog_extended,imported,True,0,ivtest,912,30,0.018375,0.02723,0.032775,22.75
regress-vlg_disable_cleanup_iv,circt_verilog_extended,imported,True,0,ivtest,422,30,0.013636,0.031641,0.032952,21.875
regress-vlg_pr1833024_iv,circt_verilog_extended,imported,True,1,ivtest,2138,30,0.009287,0.028142,0.025599,14.0
regress-sv_task_nonansi_parray1_iv,circt_verilog_extended,imported,True,0,ivtest,584,30,0.016192,0.028654,0.032245,21.875
regress-vlg_real2_iv,circt_verilog_extended,imported,True,0,ivtest,1133,30,0.013171,0.027736,0.029895,23.625
regress-vlg_eq_iv,circt_verilog_extended,imported,True,0,ivtest,713,30,0.013201,0.03346,0.033268,22.75
regress-vlg_pr1639064b_iv,circt_verilog_extended,imported,True,0,ivtest,373,30,0.0128,0.030476,0.030885,22.75
regress-vlg_constadd3_iv,circt_verilog_extended,imported,True,0,ivtest,199,30,0.0143,0.029686,0.03111,22.75
regress-vlg_real_array_store_after_cmp_iv,circt_verilog_extended,imported,True,0,ivtest,524,30,0.018206,0.02778,0.03317,23.625
regress-sv_sv_void_cast4_iv,circt_verilog_extended,imported,True,0,ivtest,153,30,0.010552,0.031447,0.029601,22.75
regress-sv_parpkg_test3_iv,circt_verilog_extended,imported,True,0,ivtest,674,30,0.013286,0.02723,0.028454,22.75
regress-vlg_pr1770199_iv,circt_verilog_extended,imported,True,0,ivtest,259,30,0.018172,0.023557,0.029367,22.75
regress-sv_br_gh411_iv,circt_verilog_extended,imported,True,0,ivtest,128,30,0.012821,0.031249,0.030936,21.875
regress-vlg_br1029c_iv,circt_verilog_extended,imported,True,1,ivtest,58,30,0.01623,0.021711,0.0255,14.0
regress-sv_struct6_iv,circt_verilog_extended,imported,True,0,ivtest,483,30,0.008091,0.036111,0.032112,22.75
regress-vlg_else1_iv,circt_verilog_extended,imported,True,0,ivtest,1217,30,0.008641,0.034631,0.030382,22.75
regress-vlg_credence20041209_iv,circt_verilog_extended,imported,True,0,ivtest,1808,30,0.021629,0.029884,0.037324,22.75
regress-vlg_rnpmos2_iv,circt_verilog_extended,imported,False,1,ivtest,2272,30,0.017565,0.021939,0.027037,16.625
regress-vlg_shift4_iv,circt_verilog_extended,imported,True,0,ivtest,1195,30,0.021325,0.023025,0.032756,22.75
regress-vlg_pr3054101h_iv,circt_verilog_extended,imported,True,0,ivtest,6741,30,0.025462,0.03125,0.044689,22.75
regress-vlg_pr1978358b_iv,circt_verilog_extended,imported,True,0,ivtest,934,30,0.009546,0.031639,0.029436,22.75
regress-sv_struct8_iv,circt_verilog_extended,imported,True,0,ivtest,570,30,0.015462,0.031334,0.034399,22.75
regress-sv_sv_string3_iv,circt_verilog_extended,imported,True,0,ivtest,268,30,0.01292,0.031483,0.031321,22.75
regress-sv_sv_package5_iv,circt_verilog_extended,imported,True,0,ivtest,473,30,0.014867,0.030596,0.032404,21.875
regress-sv_sv_queue_assign_fail5_iv,circt_verilog_extended,imported,True,1,ivtest,229,30,0.011983,0.024344,0.024927,14.0
regress-vlg_pr2202846c_iv,circt_verilog_extended,imported,True,0,ivtest,1397,30,0.016838,0.029545,0.034945,22.75
regress-sv_localparam_type2_iv,circt_verilog_extended,imported,True,0,ivtest,6398,30,0.020225,0.03346,0.041795,23.625
regress-vlg_pr1758135_iv,circt_verilog_extended,imported,True,0,ivtest,310,30,0.014487,0.03181,0.032896,23.625
regress-synth_ssetclr2_iv,circt_verilog_extended,imported,True,0,ivtest,1618,30,0.021038,0.025155,0.034915,23.625
regress-vlg_param_test4_iv,circt_verilog_extended,imported,True,0,ivtest,212,30,0.013339,0.030255,0.031065,22.75
regress-sv_br_gh72a_iv,circt_verilog_extended,imported,True,0,ivtest,457,30,0.012859,0.029049,0.029426,21.875
regress-vlg_pr1866215b_iv,circt_verilog_extended,imported,True,0,ivtest,567,30,0.017032,0.026388,0.030616,21.875
regress-vlg_undef_lval_select5_iv,circt_verilog_extended,imported,True,0,ivtest,1423,30,0.012601,0.030839,0.031481,23.625
regress-sv_sv_ap_struct3_iv,circt_verilog_extended,imported,True,0,ivtest,692,30,0.009615,0.03394,0.03141,23.625
regress-vlg_pr3534422_iv,circt_verilog_extended,imported,True,0,ivtest,358,30,0.013247,0.029995,0.031438,22.75
regress-vlg_pr1634526_iv,circt_verilog_extended,imported,True,0,ivtest,492,30,0.014378,0.028347,0.02984,21.875
regress-vlg_pr2913404_iv,circt_verilog_extended,imported,True,0,ivtest,1617,30,0.018498,0.02979,0.036362,23.625
regress-vlg_force_release_wire8_pv_iv,circt_verilog_extended,imported,True,0,ivtest,1654,30,0.01917,0.02713,0.035229,22.75
regress-sv_sv_queue_parray_fail_iv,circt_verilog_extended,imported,True,1,ivtest,370,30,0.011305,0.025561,0.023885,14.0
regress-vlg_br_gh508b_iv,circt_verilog_extended,imported,True,0,ivtest,409,30,0.016525,0.029356,0.033699,23.625
regress-sv_sv_timeunit_prec2_iv,circt_verilog_extended,imported,True,0,ivtest,2986,30,0.019274,0.036905,0.038826,22.75
regress-vlg_always318A_iv,circt_verilog_extended,imported,True,0,ivtest,1914,30,0.017748,0.028268,0.033741,22.75
regress-vlg_signed7_iv,circt_verilog_extended,imported,True,0,ivtest,1786,30,0.017461,0.03142,0.034668,21.875
regress-vlg_pr1805837_iv,circt_verilog_extended,imported,True,0,ivtest,664,30,0.015472,0.02797,0.030914,22.75
regress-vlg_pr1570635_iv,circt_verilog_extended,imported,True,0,ivtest,1173,30,0.019298,0.027938,0.034773,22.75
regress-sv_task_init_var3_iv,circt_verilog_extended,imported,True,0,ivtest,745,30,0.017672,0.030125,0.033545,22.75
regress-sv_module_nonansi_int1_iv,circt_verilog_extended,imported,True,0,ivtest,496,30,0.015572,0.027201,0.03015,22.75
regress-vlg_br_gh8_iv,circt_verilog_extended,imported,True,0,ivtest,744,30,0.016943,0.027331,0.032906,22.75
regress-vlg_idiv3_iv,circt_verilog_extended,imported,True,0,ivtest,1111,30,0.012348,0.026995,0.028453,22.75
regress-vlg_p_monta_iv,circt_verilog_extended,imported,True,0,ivtest,792,30,0.017421,0.029284,0.03351,21.875
